word1,word2,similarity
a,abbia,0.0908646211028099
a,abbiamo,0.029372990131378174
a,abbiano,0.09202190488576889
a,abbiate,0.0388956144452095
a,ad,0.6886818408966064
a,agl,0.24662461876869202
a,agli,0.24275270104408264
a,ai,0.6051068305969238
a,al,0.6501884460449219
a,all,0.3172526955604553
a,alla,0.3990984559059143
a,alle,0.2890138626098633
a,allo,0.254129558801651
a,anche,0.23157279193401337
a,avemmo,0.07643280923366547
a,avendo,0.149018332362175
a,avesse,0.09602557122707367
a,avessero,0.06917887926101685
a,avessi,0.031614530831575394
a,avessimo,0.030159741640090942
a,aveste,0.026178285479545593
a,avesti,-0.017780369147658348
a,avete,0.016262143850326538
a,aveva,0.12200265377759933
a,avevamo,0.018921300768852234
a,avevano,0.089846670627594
a,avevate,-0.014519885182380676
a,avevi,0.02431025356054306
a,avevo,0.02597840130329132
a,avrai,0.07157135754823685
a,avranno,0.09288474917411804
a,avrebbe,0.11034698784351349
a,avrebbero,0.08706803619861603
a,avrei,0.026002343744039536
a,avremmo,0.05359282344579697
a,avremo,0.08503831923007965
a,avreste,-0.006041616201400757
a,avresti,0.0162690170109272
a,avrete,0.06236523762345314
a,avrà,0.13552376627922058
a,avrò,0.07848214358091354
a,avuta,0.02332831174135208
a,avute,0.03639768809080124
a,avuti,0.04195835441350937
a,avuto,0.11231182515621185
a,c,0.2879967987537384
a,che,0.18554991483688354
a,chi,0.14542029798030853
a,ci,0.24347370862960815
a,coi,0.21131983399391174
a,col,0.3051696717739105
a,come,0.17467331886291504
a,con,0.25917181372642517
a,contro,0.2202993482351303
a,cui,0.2604028582572937
a,da,0.5541086792945862
a,dagl,-0.04816523939371109
a,dagli,0.06509803235530853
a,dai,0.2033655047416687
a,dal,0.27265220880508423
a,dall,0.17284336686134338
a,dalla,0.21095053851604462
a,dalle,0.1552501916885376
a,dallo,0.12339191138744354
a,degl,-0.006412305869162083
a,degli,0.040964577347040176
a,dei,0.12928307056427002
a,del,0.19205616414546967
a,dell,0.08668805658817291
a,della,0.1355285495519638
a,delle,0.07404050976037979
a,dello,0.07219194620847702
a,di,0.5738450288772583
a,dov,0.07345043122768402
a,dove,0.18673744797706604
a,e,0.44680055975914
a,ebbe,0.14619648456573486
a,ebbero,0.09213528037071228
a,ebbi,0.0911821573972702
a,ed,0.32440289855003357
a,era,0.14809146523475647
a,erano,0.12817849218845367
a,eravamo,0.09184477478265762
a,eravate,0.05174914374947548
a,eri,0.062184132635593414
a,ero,0.11498897522687912
a,essendo,0.11606015264987946
a,faccia,0.1102307140827179
a,facciamo,0.03352513164281845
a,facciano,0.08332136273384094
a,facciate,0.005307894200086594
a,faccio,0.08577806502580643
a,facemmo,0.05873791128396988
a,facendo,0.09613378345966339
a,facesse,0.10975319147109985
a,facessero,0.0734405517578125
a,facessi,0.0411330908536911
a,facessimo,0.010149776935577393
a,faceste,0.035475924611091614
a,facesti,0.04308691248297691
a,faceva,0.11132189631462097
a,facevamo,0.044058073312044144
a,facevano,0.09021017700433731
a,facevate,0.03870784491300583
a,facevi,0.012577112764120102
a,facevo,0.06534403562545776
a,fai,0.06962143629789352
a,fanno,0.11358349770307541
a,farai,0.038625627756118774
a,faranno,0.073118194937706
